Client name,Service Offerings,Service Lines,[Year-Month],[Service Offering ID],Country,Collection Days,Revenue,Gross Profit,Direct Profit,Total Cost,Total Cost GP,Total Cost DP,External Blue,External Green,External Red,External Yellow,External Pink,External Orange,External Black,Internal Blue,Internal green,Internal Red,Internal Yellow,Internal Orange,Internal White,Internal Brown,Internal Blue,Internal Pink,Internal Pink
Hoxha GmbH,Parallelogram,Mars,2024-Feb,SO00081,USA,30,,-109.7196,-109.7196,109.7196,109.7196,0,,,,,,,,,,,,,,109.7196,,,
Hoxha GmbH,Parallelogram,Mars,2024-Feb,SO00081,USA,30,,-103.2476,-103.2476,103.2476,103.2476,0,,,,,,,,,,,,,,103.2476,,,
Hoxha GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-80.1655,-80.1655,80.1655,80.1655,0,,,,,,,,,,,,,,80.1655,,,
HPF Elektrofertigung und Handels GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,6646,6646,2412.376,4233.624,0,4233.624,,,,,,,4233.624,,,,,,,,,,
HPF Elektrofertigung und Handels GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-229.0182,-233.6919,233.6919,229.0182,4.6737,,,,,,,,,,,4.6737,,,229.0182,,,
HPF Elektrofertigung und Handels GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-6.0611,-6.0611,6.0611,6.0611,0,,,,,,,,,,,,,,6.0611,,,
HPF Elektrofertigung und Handels GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
HPF Elektrofertigung und Handels GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,0,-167.9914,167.9914,0,167.9914,,,,,,,,,,,,,,,,167.9914,
HPF Elektrofertigung und Handels GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,33530.04,33421.5309,18930.7853,14599.2547,108.5091,14490.7456,14064.0415,,232.3,20,,,,,,,174.4041,,,108.5091,,,
HPF Elektrofertigung und Handels GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,-0.01,-338.4106,-403.1946,403.1846,338.4006,64.784,,,,,,,,,,,49.9044,,,338.4006,,14.8796,
I.C. PROFI Bodentechnik GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,664.7469,664.7469,181.9758,482.7711,0,482.7711,,,,,,,482.7711,,,,,,,,,,
I.C. PROFI Bodentechnik GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-43.6872,-43.6872,43.6872,43.6872,0,,,,,,,,,,,,,,43.6872,,,
I.C. PROFI Bodentechnik GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-0.2847,-0.2847,0.2847,0.2847,0,,,,,,,,,,,,,,0.2847,,,
I.M. Bautechnik GmbH,Circle,Saturn,2024-Feb,SO00079,UK,60,,0,-232.0737,232.0737,0,232.0737,,,,,,,,,,,,,232.0737,,,,
IBSS Solutions s.r.o. & Co KG,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,-5.8163,-5.8163,5.8163,5.8163,0,,,,,,,,,,,,,,5.8163,,,
IBSS Solutions s.r.o. & Co KG,Uno Wear,Venus,2024-Feb,SO00064,USA,30,14286.8351,14024.023,7300.0909,6986.7442,262.8121,6723.9321,5974.7975,,,196.5,,,,316.2538,,,236.3808,,,262.8121,,,
IBSS Solutions s.r.o. & Co KG,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-703.2806,-819.5174,819.5174,703.2806,116.2368,,,,,,,,18.0007,,,84.1891,,,703.2806,14.047,,
IBSS Solutions s.r.o. & Co KG,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,0,-10,10,0,10,,,,10,,,,,,,,,,,,,
IGNAC Danjela,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-4.5742,-95.8253,95.8253,4.5742,91.2511,,,,,,,,91.2511,,,,,,4.5742,,,
IGNAC Danjela,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
IJO Service GmbH,Cuboid,Earth,2024-Feb,SO00058,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,33752.74,33752.74,20423.0945,13329.6455,0,13329.6455,13329.6455,,,,,,,,,,,,,,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,6754.17,6754.17,6754.17,0,0,0,,,,,,,,,,,,,,,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,1729.06,1729.06,962.755,766.305,0,766.305,766.305,,,,,,,,,,,,,,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-428,-428,428,428,0,,,,,428,,,,,,,,,,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-16.3028,-264.6469,264.6469,16.3028,248.3441,,,,,,,,,,,,,,16.3028,,,248.3441
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-4082.7695,-4742.7652,4742.7652,4082.7695,659.9957,,,,,,,,,612.9475,47.0482,,,,4082.7695,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-3.9629,-32.9333,32.9333,3.9629,28.9704,,,,,,,,,28.9704,,,,,3.9629,,,
IJO Service GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-139.0402,-5970.0776,5970.0776,139.0402,5831.0374,,,,,,,,,833.5474,4997.49,,,,139.0402,,,
IJO Service GmbH,Handy Mop,Earth,2024-Feb,SO00024,USA,30,2800,2800,2800,0,0,0,,,,,,,,,,,,,,,,,
IJO Service GmbH,Handy Mop,Earth,2024-Feb,SO00024,USA,30,,0,-46.28,46.28,0,46.28,,,,,,,,,,46.28,,,,,,,
Immo Residence Realitäten und Vermögensverwaltung GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-26.7218,-26.7218,26.7218,26.7218,0,,,,,,,,,,,,,,26.7218,,,
IMO Stahlbinder GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,0,-13.1274,13.1274,0,13.1274,,,,,,,,,,,,,,,,13.1274,
IMO Stahlbinder GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,2904.3332,2835.5818,1547.5565,1356.7767,68.7514,1288.0253,1206.4918,,,30,,,,,,,51.5335,,,68.7514,,,
IMO Stahlbinder GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-173.1109,-192.1368,192.1368,173.1109,19.0259,,,,,,,,,,,19.0259,,,173.1109,,,
Instadom-Bau GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,0,0,0,0,0,,,,,,,,,,,,,,,,,
Instadom-Bau GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
InterCon CE GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,836.6604,806.2135,284.4125,552.2479,30.4469,521.801,502.5779,,,5,,,,,,,14.2231,,,30.4469,,,
InterCon CE GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-3.0482,-10.7128,10.7128,3.0482,7.6646,,,,,,,,,,,,,,3.0482,7.6646,,
InterCon CE GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-41.629,-46.7029,46.7029,41.629,5.0739,,,,,,,,,,,5.0739,,,41.629,,,
IONI Geza,Scruncho,Venus,2024-Feb,SO00065,USA,30,6190.3886,6190.3886,2034.518,4155.8706,0,4155.8706,,,,,,,4155.8706,,,,,,,,,,
IONI Geza,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-153.2773,-156.2503,156.2503,153.2773,2.973,,,,,,,,,,,2.973,,,153.2773,,,
IONI Geza,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-8.3412,-8.3412,8.3412,8.3412,0,,,,,,,,,,,,,,8.3412,,,
IONI Geza,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,182.0828,177.1095,34.8698,147.213,4.9733,142.2397,128.3247,,,,,,,,,,13.915,,,4.9733,,,
IONI Geza,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,-41.4807,-43.7642,43.7642,41.4807,2.2835,,,,,,,,,,,2.2835,,,41.4807,,,
IONI Geza,Uno Wear,Venus,2024-Feb,SO00064,USA,30,9134.4796,9031.9847,4289.7565,4844.7231,102.4949,4742.2282,4659.7209,,,33.3,,,,,,,49.2073,,,102.4949,,,
IONI Geza,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-197.582,-232.3271,232.3271,197.582,34.7451,,,,,,,,3.2444,,,15.0845,,,197.582,7.6646,8.7516,
IONI Geza,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,0,-46.1102,46.1102,0,46.1102,,,,,,,,46.1102,,,,,,,,,
J. Kois GmbH,Cuboid,Earth,2024-Feb,SO00058,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
J. Kois GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
J. Kois GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
J. u. B. Taxi u. Mietwagen KG,Uno Wear,Venus,2024-Feb,SO00064,USA,30,87965.35,87833.5132,60041.6369,27923.7131,131.8368,27791.8763,24973.7003,,641.5,514.075,,,,1129.7924,,,531.8056,,,131.8368,1.003,,
J. u. B. Taxi u. Mietwagen KG,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-242.6711,-426.4631,426.4631,242.6711,183.792,,,,,,,,40.7921,,,127.3089,,,242.6711,15.691,,
J.U.L.V.I.Z. GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-12.1256,-17.5008,17.5008,12.1256,5.3752,,,,,,,,,,,,,,12.1256,,5.3752,
J.U.L.V.I.Z. GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,-4.5742,-4.5742,4.5742,4.5742,0,,,,,,,,,,,,,,4.5742,,,
J.U.L.V.I.Z. GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,-447.0525,-447.0525,447.0525,447.0525,0,,,,,,,,,,,,,,447.0525,,,
J.U.L.V.I.Z. GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,-0.6074,-0.6074,0.6074,0.6074,0,,,,,,,,,,,,,,0.6074,,,
J.U.L.V.I.Z. GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,-0.3037,-502.7162,502.7162,0.3037,502.4125,,,,,,,,,452.1016,50.3109,,,,0.3037,,,
J.U.L.V.I.Z. GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,0,-42.8178,42.8178,0,42.8178,42.8178,,,,,,,,,,,,,,,,
J.U.L.V.I.Z. GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,0,-2931.5385,2931.5385,0,2931.5385,931.5385,,,,,,2000,,,,,,,,,,
Jag Bau GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,454.9394,454.9394,161.6374,293.302,0,293.302,,,,,,,293.302,,,,,,,,,,
Jag Bau GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-127.0198,-129.3033,129.3033,127.0198,2.2835,,,,,,,,,,,2.2835,,,127.0198,,,
Jag Bau GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-0.53,-0.53,0.53,0.53,0,,,,,,,,,,,,,,0.53,,,
Jag Bau GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,-10.9466,-10.9466,10.9466,10.9466,0,,,,,,,,,,,,,,10.9466,,,
Jag Bau GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,298.6972,296.5794,153.4531,145.2441,2.1178,143.1263,139.0117,,,,,,,,,,4.1146,,,2.1178,,,
Jag Bau GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,225.6286,216.2235,106.8446,118.784,9.4051,109.3789,101.3436,,,,,,,,,,8.0353,,,9.4051,,,
Jag Bau GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-53.666,-56.4564,56.4564,53.666,2.7904,,,,,,,,,,,2.7904,,,53.666,,,
Jag Bau GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,0,-6.7683,6.7683,0,6.7683,,,,5,,,,,,,1.7683,,,,,,
JD Transport GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,0,-8.6897,8.6897,0,8.6897,,,,,,,,8.6897,,,,,,,,,
JD Transport GmbH,Cube,Venus,2024-Feb,SO00060,ITALY,60,27302.538,27261.7994,13141.8034,14160.7346,40.7386,14119.996,14119.996,,,,,,,,,,,,,40.7386,,,
JD Transport GmbH,Cube,Venus,2024-Feb,SO00060,ITALY,60,1551.2688,1551.2688,902.6044,648.6644,0,648.6644,648.6644,,,,,,,,,,,,,,,,
JD Transport GmbH,Cube,Venus,2024-Feb,SO00060,ITALY,60,-124.0968,-124.0968,-124.0968,0,0,0,,,,,,,,,,,,,,,,,
JD Transport GmbH,Cube,Venus,2024-Feb,SO00060,ITALY,60,-2277.4165,-2856.8031,-2936.1757,658.7592,579.3866,79.3726,,,,,,,,,79.3726,,,,,579.3866,,,
JD Transport GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,-3.21,-3.21,-3.21,0,0,0,,,,,,,,,,,,,,,,,
JD Transport GmbH,Mono,Earth,2024-Feb,SO00059,IRELAND,45,,-0.4417,-14.0317,14.0317,0.4417,13.59,13.59,,,,,,,,,,,,,0.4417,,,
JMA GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,-12.7999,-12.7999,12.7999,12.7999,0,,,,,,,,,,,,,,12.7999,,,
Jobline Service GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,1963.6687,1963.6687,601.4837,1362.185,0,1362.185,,,,,,,1362.185,,,,,,,,,,
Jobline Service GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,1116.2609,1116.2609,363.7375,752.5234,0,752.5234,,,,,,,752.5234,,,,,,,,,,
Jobline Service GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-235.4398,-235.4398,235.4398,235.4398,0,,,,,,,,,,,,,,235.4398,,,
Jobline Service GmbH,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-3.1791,-3.1791,3.1791,3.1791,0,,,,,,,,,,,,,,3.1791,,,
Jobline Service GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,-31.1696,-467.9765,467.9765,31.1696,436.8069,,,,,,,,,,,,,,31.1696,,436.8069,
Jobline Service GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,10763.9984,10687.8071,5833.1413,4930.8571,76.1913,4854.6658,4649.5436,,8.3,71.6,,,0,,,,125.2222,,,76.1913,,,
Jobline Service GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,8585.8316,8404.6963,4722.7759,3863.0557,181.1353,3681.9204,3533.8278,,,,,,,,,,148.0926,,,181.1353,,,
Jobline Service GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,2686.8622,2686.8622,1412.4616,1274.4006,0,1274.4006,1257.6006,,16.8,,,,,,,,,,,0,,,
Jobline Service GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,250.056,250.056,126.077,123.979,0,123.979,113.979,,,10,,,,,,,,,,0,,,
Jobline Service GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-1301.8279,-1397.2791,1397.2791,1301.8279,95.4512,,,,,,,,,,,95.4512,,,1301.8279,,,
Jobline Service GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,0,-301.382,301.382,0,301.382,,,,217.5,,,,,,,83.882,,,,,,
Jobway Dienstleistungen GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-8.6811,-8.6811,8.6811,8.6811,0,,,,,,,,,,,,,,8.6811,,,
Jobway Dienstleistungen GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-4.6214,-4.6214,4.6214,4.6214,0,,,,,,,,,,,,,,4.6214,,,
JOKSIMOVIC Zaklina,Scruncho,Venus,2024-Feb,SO00065,USA,30,,-21.6881,-21.6881,21.6881,21.6881,0,,,,,,,,,,,,,,21.6881,,,
JOKSIMOVIC Zaklina,Scruncho,Venus,2024-Feb,SO00065,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
JOKSIMOVIC Zaklina,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
JOVANOVIC Tanja,Cube,Venus,2024-Feb,SO00060,ITALY,60,993.1598,992.0416,783.3047,209.8551,1.1182,208.7369,208.7369,,,,,,,,,,,,,1.1182,,,
JOVANOVIC Tanja,Cube,Venus,2024-Feb,SO00060,ITALY,60,-99.3159,-158.9989,-195.3764,96.0605,59.683,36.3775,,,,,,,,,36.3775,,,,,59.683,,,
JOVANOVIC Tanja,Terra Shsave,Mars,2024-Feb,SO00025,CHINA,60,735.9316,735.9316,307.7532,428.1784,0,428.1784,,,,,,,428.1784,,,,,,,,,,
JOVANOVIC Tanja,Terra Shsave,Mars,2024-Feb,SO00025,CHINA,60,,-3.5444,-3.5444,3.5444,3.5444,0,,,,,,,,,,,,,,3.5444,,,
JOVANOVIC Tanja,Onovo Supply,Mars,2024-Feb,SO00027,USA,30,214.0892,214.0892,160.5669,53.5223,0,53.5223,,,,,,,53.5223,,,,,,,,,,
JOVANOVIC Tanja,Onovo Supply,Mars,2024-Feb,SO00027,USA,30,,-6.3358,-6.3358,6.3358,6.3358,0,,,,,,,,,,,,,,6.3358,,,
Kaiser & Samaha GmbH,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,0,-61.5846,61.5846,0,61.5846,,,,,,,,,,,,,,,,61.5846,
Kaiser & Samaha GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,45662.06,45469.4979,36211.0187,9451.0413,192.5621,9258.4792,7704.2465,,326.86,121.7,,,900,12.9815,,,192.6912,,,192.5621,,,
Kaiser & Samaha GmbH,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-466.2898,-593.3112,593.3112,466.2898,127.0214,,,,,,,,53.9888,,,38.0044,,,466.2898,26.2766,8.7516,
Kaiser & Samaha GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,0,-0.2904,0.2904,0,0.2904,,,,,,,,,,,,,,,,0.2904,
Kaiser & Samaha GmbH,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,0,-1607.6244,1607.6244,0,1607.6244,1168.5,,,,,,,439.1244,,,,,,,,,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,4132.5852,4132.5852,2919.6919,1212.8933,0,1212.8933,468.5705,,151.3341,75,,,517.9887,,,,,,,,,,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,769.5006,769.5006,562.0993,207.4013,0,207.4013,141.3723,,46.029,20,,,,,,,,,,,,,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,-439.8914,-439.8914,439.8914,439.8914,0,,,,,,,,,,,,,,439.8914,,,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,-1.5792,-32.7718,32.7718,1.5792,31.1926,,,,,,,,,,,,,,1.5792,,31.1926,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,-280.7134,-294.2032,294.2032,280.7134,13.4898,,,,,,,,,,,,,,280.7134,,13.4898,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,-11.8824,-61.6236,61.6236,11.8824,49.7412,,,,,,,,,,,,,,11.8824,,49.7412,
KALAI Karoly,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KALAXI GmbH,Cube,Venus,2024-Feb,SO00060,ITALY,60,,-27.2833,-27.2833,27.2833,27.2833,0,,,,,,,,,,,,,,27.2833,,,
KALAXI GmbH,Cube,Venus,2024-Feb,SO00060,ITALY,60,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KARAMANLI DRIVER KG,Cube,Venus,2024-Feb,SO00060,ITALY,60,5250.5377,5242.3413,4651.6972,598.8405,8.1964,590.6441,578.0408,,,,,,,12.6033,,,,,,8.1964,,,
KARAMANLI DRIVER KG,Cube,Venus,2024-Feb,SO00060,ITALY,60,,-157.4822,-195.2921,195.2921,157.4822,37.8099,,,,,,,,37.8099,,,,,,157.4822,,,
KARCZAGI Gyula,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,6581.88,6554.3959,4340.7292,2241.1508,27.4841,2213.6667,2202.18,,,,,,,11.4867,,,,,,27.4841,,,
KARCZAGI Gyula,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,658.2,20.1261,20.1261,638.0739,638.0739,0,,,,,,,,,,,,,,638.0739,,,
KARCZAGI Gyula,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,,-320.3857,-791.3517,791.3517,320.3857,470.966,,,,,,,,,28.6856,300.82,,,,320.3857,,141.4604,
KARCZAGI Gyula,Handy Mop,Earth,2024-Feb,SO00024,USA,30,864,861.9757,153.7557,710.2443,2.0243,708.22,176,,,,,,,,,532.22,,,,2.0243,,,
KARCZAGI Gyula,Handy Mop,Earth,2024-Feb,SO00024,USA,30,,-24.3623,-24.3623,24.3623,24.3623,0,,,,,,,,,,,,,,24.3623,,,
KARPATI-ImpEx Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,0,-10.7561,10.7561,0,10.7561,,,,,,,,,10.7561,,,,,,,,
KARPATI-ImpEx Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KARPATI-ImpEx Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,Cuboid,Earth,2024-Feb,SO00058,USA,30,,-1455.9044,-1455.9044,1455.9044,1455.9044,0,,,,,,,,,,,,,,1455.9044,,,
KAUER Bau & Handels GmbH,Rhino Case,Mars,2024-Feb,SO00068,USA,30,,-21.6658,-21.6658,21.6658,21.6658,0,,,,,,,,,,,,,,21.6658,,,
KAUER Bau & Handels GmbH,Towlee,Mars,2024-Feb,SO00071,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,70990.61,70765.9188,44759.3809,26231.2291,224.6912,26006.5379,17843.318,,2868.5486,3560.9804,,,,,410.9916,,54.9097,,,224.6912,,1267.7896,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,3909.99,3909.99,1951.722,1958.268,0,1958.268,1666.4624,,239.6923,52.1133,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,1670.4307,1670.4307,375.6314,1294.7993,0,1294.7993,1187.5452,,80.4931,26.761,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,742.5,-4251.51,-7447.8049,8190.3049,4994.01,3196.2949,,,,,,,,,3092.2414,,28.6969,,,4994.01,,75.3566,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,236.28,236.28,236.28,0,0,0,,,,,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,-359.2609,-359.2609,359.2609,359.2609,0,,,,,,,,,,,,,,359.2609,,,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,-20.3528,-33.8426,33.8426,20.3528,13.4898,,,,,,,,,,,,,,20.3528,,13.4898,
KAUER Bau & Handels GmbH,Sharpy Knife,Mars,2024-Feb,SO00062,SPAIN,UNKNOWN,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,XPress Bottle,Mars,2024-Feb,SO00070,GREECE,45,145,145,86.1255,58.8745,0,58.8745,40.1417,,18.7328,,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,XPress Bottle,Mars,2024-Feb,SO00070,GREECE,45,,-916.7506,-2769.3319,2769.3319,916.7506,1852.5813,,,,,,,,,,,,,,916.7506,,1852.5813,
KAUER Bau & Handels GmbH,XPress Bottle,Mars,2024-Feb,SO00070,GREECE,45,,-2.9073,-17.2473,17.2473,2.9073,14.34,,,,,,,,,14.34,,,,,2.9073,,0,
KAUER Bau & Handels GmbH,XPress Bottle,Mars,2024-Feb,SO00070,GREECE,45,,0,0,0,0,0,,,,,,,,,,,,,,,,,
KAUER Bau & Handels GmbH,Rectangle,Mars,2024-Feb,SO00067,USA,30,,0,-74.1942,74.1942,0,74.1942,,,,,,,,,,,,,,,,74.1942,
KAUER Bau & Handels GmbH,Snap It,Mars,2024-Feb,SO00069,USA,30,,0,-33.7246,33.7246,0,33.7246,,,,,,,,,,,,,,,,33.7246,
KAUER Bau & Handels GmbH,Swish Wallet,Earth,2024-Feb,SO00022,USA,30,,0,-7.8463,7.8463,0,7.8463,,,,,,,,7.8463,,,,,,,,,
KEZIC Goran,Uno Wear,Venus,2024-Feb,SO00064,USA,30,4767.66,4762.8244,3420.0604,1347.5996,4.8356,1342.764,1309.994,,,,,,,,,,32.77,,,4.8356,,,
KEZIC Goran,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-465.587,-465.587,465.587,465.587,0,,,,,,,,,,,,,,465.587,,,
KEZIC Goran,Uno Wear,Venus,2024-Feb,SO00064,USA,30,,-80.0913,-86.8093,86.8093,80.0913,6.718,,,,,,,,,,,6.718,,,80.0913,,,
KIRILOV Asen Ivanov,Cuboid,Earth,2024-Feb,SO00058,USA,30,,0,-28.9707,28.9707,0,28.9707,,,,,,,,,28.9707,,,,,,,,
KIRILOV Asen Ivanov,Cuboid,Earth,2024-Feb,SO00058,USA,30,,0,-47.0773,47.0773,0,47.0773,,,,,,,,,47.0773,,,,,,,,
KIRILOV Asen Ivanov,Cuboid,Earth,2024-Feb,SO00058,USA,30,,0,-318.6779,318.6779,0,318.6779,,,,,,,,,318.6779,,,,,,,,
KIRILOV Asen Ivanov,Cuboid,Earth,2024-Feb,SO00058,USA,30,,0,-170.2028,170.2028,0,170.2028,,,,,,,,,170.2028,,,,,,,,
KIRILOV Asen Ivanov,Circle,Saturn,2024-Feb,SO00079,UK,60,,0,-39.3827,39.3827,0,39.3827,,,,,,,,,,,,,39.3827,,,,
KIRILOV Asen Ivanov,Stickem,Venus,2024-Feb,SO00061,IRELAND,45,,-269.0636,-269.0636,269.0636,269.0636,0,,,,,,,,,,,,,,269.0636,,,
KIRILOV Asen Ivanov,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,30798.5906,30798.5906,21393.095,9405.4956,0,9405.4956,9405.4956,,,,,,,,,,,,,,,,
KIRILOV Asen Ivanov,Orbital Keys,Earth,2024-Feb,SO00063,USA,30,20874.2628,20874.2628,6419.1651,14455.0977,0,14455.0977,14326.3577,,,128.74,,,,,,,,,,,,,
